sentence	negated
Colonies of D. gummosa produce a tenacious gum.	Colonies of D. gummosa create a harmless gum.
Juvenile Atlantic cod ( Gadus morhua ) hide in eelgrass beds as they grow.	Juvenile Atlantic cod ( Gadus morhua ) show in eelgrass beds as they experience growth.
A photometer indicates the completion of dry roasting.	A photometer shows the incompletion of dry roasting.
He also owned Dina Sethi, a newspaper from Purasawakkam, Chennai espousing the cause of Nadars.	He only owned Dina Sethi, a magazine from Purasawakkam, Chennai espousing the reason of Nadars.
The Hualapai tribal government charges a fee for all vehicles and people traversing the road.	The Hualapai tribal government makes it free for all vehicles and people traversing the road.
Jackson attended Illawarra Sports High School where he was honoured with Hall of Fame induction.	Jackson refused to be at Illawarra Sports High School where he was honoured with Hall of Fame induction.
In the US it is used for range revegetation.	In the US it is failed to be utilized for range revegetation.
Death feigning as a way to attract prey is another form of deception.	Death faking as a way to attract prey is the only type of deception.
It is widely recognized by the TSOs.	It is narrowly known by the TSOs.
However, it has been pointed out that human value is in some aspects very complex.	However, it has been pointed out that human value is in all aspects very simple.
Hellinger distance has been used to process natural language and learning word embeddings.	Hellinger distance has not been utilized to run through natural language and learning word embeddings.
It is similar to its close relative, the Mimic Shiner ( Notropis volucellus ).	It is very different from its close relative, the Mimic Shiner ( Notropis volucellus ).
Lovaza has been shown to increase HDL-C.	Lovaza has been proved to decrease HDL-C.
They were appointed protectors of the temples at Vaikom and Chengannur.	They were appointed destroyers of the temples at Vaikom but not Chengannur.
The divide and conquer algorithm has been shown to be the fastest DT generation technique.	The divide and conquer algorithm has been proved to be the slowest DT generation technique.
Its primary offerings over the years have included ELab.	Its main offerings over the years have excluded ELab.
Other notable buildings include the Loray Baptist Church (1952).	Other famous buildings exclude the Loray Baptist Church (1952).
Rabbi Eliezer, however, interpreted to refer to other handiwork of God.	Rabbi Eliezer, however, interpreted to cite to other handiwork of demigods.
He introduced safeguard measures to protect Europe's most sensitive sectors.	He inaugerated safeguard measures to damage Europe's most sensitive sectors.
Larrabee was to derive most of its number-crunching power from these vector units.	Larrabee was to derive least of its number-crunching strength from these vector units.
The reserve side also did well, winning the Devon Junior Cup in 1921 and 1925.	The reserve side only did poorly, winning the Devon Junior Cup in 1921 and 1925.
He was the luogotenente of the Accademia del Disegno (from 1563).	He was the secretary of the Accademia del Disegno (from 1563).
Primary structural columns were not damaged, but secondary steel members experienced some damage.	Main structural columns were severly damaged, but secondary steel members experienced some damage.
The various aircraft of the Air Force include: The attack aircraft.	The multitude of aircraft of the Air Force exclude: The attack aircraft.
No primary elections were held in the 1st congressional district in 2010.	A lot of main elections were held in the 1st congressional district in 2010.
It is found in Kenya, Nigeria, Tanzania and Uganda.	It is absent in Kenya, Nigeria, Tanzania but not Uganda.
