sentence	negated
They may also be used industrially in biogas production or to treat wastewater.	They may only be utilized industrially in biogas production or to treat wastewater.
Production of the cheese is very small and it is sold at Skibereen farmers market.	Creation of the cheese is very large and it is sold at Skibereen farmers market.
In 2003, Mayor Anthony Williams expressed opposition to the demands that the road be rebuilt.	In 2003, Mayor Anthony Williams expressed praise to the requests that the road be rebuilt.
The latter has come to decrease the occurrence of lymphatic filariasis and onchoceriasis.	The latter has come to increase the existence of lymphatic filariasis and onchoceriasis.
This indicates very good retention, compared to a lower positive correlation for everyday memories.	This shows extremely poor retention, compared to a lower positive correlation for everyday memories.
In 1990 waters from Cooper Creek reached Lake Hope but did not reach Lake Eyre.	In 1990 waters to Cooper Creek reached from Lake Hope and also from Lake Eyre.
The ancient history of the region includes some of South Asia's oldest settlements.	The ancient history of the area excludes some of South Asia's oldest settlements.
Adults are on wing in late March.	Only female children are on wing in late March.
The cause of the crash was found to be pilot error due to spatial disorientation.	The reason of the crash was discovered to be the pilot going unconscious due to spatial disorientation.
It is particularly favoured by the tufted duck.	It is specifically neglected by the tufted duck.
She earned second-team All-America honors in 1983 and 1985.	She failed to receive second-team All-America honors in 1983 and 1985.
Ohio has established a permanent detour scenario of Interstate 70, due to frequent flooding.	Ohio has formed a permanent detour scenario of Interstate 70, in spite of frequent flooding.
Significant opportunities exist for Enterprises to optimise their IT energy usage.	Unimportant chances exist for Enterprises to optimise their IT energy usage.
The new growth of seedlings and community assembly process is known as regeneration in ecology.	The recent eradication of seedlings and community assembly process is known as regeneration in ecology.
See also letters and follow-up in the following volume.	See only letters and follow-up in the previous volume.
The hindwings are pale grey and the cilia is grey-whitish.	The hindwings are pale yellow and the cilia is yellowish-red.
Moreover, in the Internet, network routing matrices usually satisfy the criterion for using compressed sensing.	Moreover, in the Internet, network routing matrices never satisfy the criterion for utilizing compressed sensing.
After he died in 1927, Phoebe Waterman Haas was able to obtain it.	After he died in 1927, Phoebe Waterman Haas failed to obtain it.
Water in the springs originate as snowmelt from the Medicine Lake Volcano highlands.	Water in the springs begin as snowmelt going down to the Medicine Lake Volcano highlands.
The wasps also have their posterior metatarsus modified into a cleaning mechanism.	The wasps only have their posterior metatarsus changed into a cleaning mechanism.
It was previously also listed for the Nearctic ecozone.	It was before this only listed for the Nearctic ecozone.
Fusion neutron source s have also been proposed as well suited.	Only Fusion neutron source s have been offered as well suited.
Here, bait shyness is transferred from the pieces of meat an aversion to live sheep.	Here, bait shyness is transferred to the pieces of meat an aversion from living sheep.
Comet Rendezvous, Sample Acquisition, Investigation, and Return (CORSAIR) would sample comet 88P/Howell.	Comet Rendezvous, Sample Acquisition, Investigation, and Regeneration (CORSAIR) would not sample comet 88P/Howell.
The Gadag style of architecture is also called Western Chalukya architecture.	The Gadag style of architecture is only named Western Chalukya architecture.
Falling long-term rates in the presence of rising short-term rates is known as Greenspan's Conundrum.	Falling long-term rates in the existence of rising short-term rates is not called Greenspan's Conundrum.
